jointName,tauEst,targetTau,error,reachtime,timesincelastentry,timefromstart,pgmtime
RL_0,0.515625,0.500000,-0.015625,3998,1027,556566,0
RL_1,1.953125,2.015170,0.062045,17994,1027,556566,0
RL_2,0.515625,0.500000,-0.015625,3027,1027,556566,0
FR_0,-0.542969,-0.500000,0.042969,1033,967,557533,0
FR_1,2.621094,2.658656,0.037562,16995,967,557533,0
FR_2,0.554688,0.500000,-0.054688,2015,967,557533,0
FL_0,0.492188,0.500000,0.007812,1994,967,557533,0
FL_1,3.066406,3.000000,-0.066406,11982,967,557533,0
FL_2,0.515625,0.500000,-0.015625,4966,967,557533,0
RR_0,-0.542969,-0.500000,0.042969,2000,967,557533,0
RR_1,1.878906,2.926848,1.047942,21044,967,557533,0
RR_2,0.406250,0.500000,0.093750,4004,967,557533,0
RL_0,0.468750,0.500000,0.031250,3998,967,557533,0
RL_1,1.925781,2.015170,0.089389,17994,967,557534,0
RL_2,0.441406,0.500000,0.058594,3027,967,557534,0
FR_0,-0.492188,-0.500000,-0.007812,5028,1033,558566,0
FR_1,2.593750,2.658656,0.064906,16995,1033,558566,0
FR_2,0.515625,0.500000,-0.015625,3028,1033,558566,0
FL_0,0.515625,0.500000,-0.015625,0,1033,558567,0
FL_1,3.066406,3.000000,-0.066406,11982,1033,558567,0
FL_2,0.703125,0.500000,-0.203125,4966,1033,558567,0
RR_0,-0.492188,-0.500000,-0.007812,2001,1033,558567,0
RR_1,1.878906,2.926848,1.047942,21044,1033,558567,0
RR_2,0.480469,0.500000,0.019531,2001,1033,558567,0
RL_0,0.417969,0.500000,0.082031,3998,1033,558567,0
RL_1,1.953125,2.015170,0.062045,17994,1033,558567,0
RL_2,0.515625,0.500000,-0.015625,1033,1033,558567,0
FR_0,-0.468750,-0.500000,-0.031250,5028,966,559533,0
FR_1,2.644531,2.658656,0.014125,22949,966,559533,0
FR_2,0.480469,0.500000,0.019531,0,966,559533,0
FL_0,0.441406,0.500000,0.058594,0,966,559533,0
FL_1,3.140625,3.000000,-0.140625,11982,966,559533,0
FL_2,0.367188,0.500000,0.132812,4966,966,559533,0
RR_0,-0.589844,-0.500000,0.089844,2001,966,559533,0
RR_1,1.878906,2.926848,1.047942,21044,966,559533,0
RR_2,0.367188,0.500000,0.132812,2001,966,559533,0
RL_0,0.515625,0.500000,-0.015625,1999,966,559534,0
RL_1,2.000000,2.015170,0.015170,18950,966,559534,0
RL_2,0.332031,0.500000,0.167969,1033,966,559541,0
FR_0,-0.492188,-0.500000,-0.007812,1034,1034,560567,0
FR_1,2.667969,2.656644,-0.011325,0,1034,560568,0
FR_2,0.441406,0.500000,0.058594,0,1034,560568,0
FL_0,0.515625,0.500000,-0.015625,1034,1034,560568,0
FL_1,3.066406,3.000000,-0.066406,11982,1034,560568,0
FL_2,0.367188,0.500000,0.132812,4966,1034,560568,0
RR_0,-0.441406,-0.500000,-0.058594,2001,1034,560568,0
RR_1,1.953125,2.926848,0.973723,21044,1034,560568,0
RR_2,0.554688,0.500000,-0.054688,2001,1034,560568,0
RL_0,0.542969,0.500000,-0.042969,1999,1034,560568,0
RL_1,2.074219,1.842982,-0.231237,18950,1034,560568,0
RL_2,0.628906,0.500000,-0.128906,1033,1034,560568,0
FR_0,-0.515625,-0.500000,0.015625,0,970,561538,1
FR_1,2.667969,2.571272,-0.096696,0,970,561538,1
FR_2,0.515625,0.500000,-0.015625,970,970,561538,1
FL_0,0.394531,0.500000,0.105469,1034,970,561539,1
FL_1,3.113281,3.000000,-0.113281,11982,970,561539,1
FL_2,0.367188,0.500000,0.132812,4966,970,561539,1
RR_0,-0.492188,-0.500000,-0.007812,2005,970,561539,1
RR_1,1.878906,2.926848,1.047942,21044,970,561539,1
RR_2,0.406250,0.500000,0.093750,2001,970,561539,1
RL_0,0.441406,0.500000,0.058594,1999,970,561539,1
RL_1,2.101562,1.842982,-0.258581,18950,970,561539,1
RL_2,0.367188,0.500000,0.132812,1033,970,561540,1
FR_0,-0.515625,-0.500000,0.015625,0,1043,562582,1
FR_1,2.742188,2.571272,-0.170915,0,1043,562583,1
FR_2,0.777344,0.500000,-0.277344,970,1043,562583,1
FL_0,0.468750,0.500000,0.031250,1034,1043,562583,1
FL_1,3.187500,3.000000,-0.187500,11982,1043,562583,1
FL_2,0.257812,0.500000,0.242188,4966,1043,562583,1
RR_0,-0.417969,-0.500000,-0.082031,2005,1043,562584,1
RR_1,2.050781,2.926848,0.876067,21044,1043,562584,1
RR_2,0.515625,0.500000,-0.015625,3049,1043,562584,1
RL_0,0.441406,0.500000,0.058594,1999,1043,562584,1
RL_1,2.074219,1.842982,-0.231237,18950,1043,562584,1
RL_2,0.406250,0.500000,0.093750,1033,1043,562584,1
FR_0,-0.492188,-0.500000,-0.007812,0,955,563538,1
FR_1,2.695312,2.571272,-0.124040,0,955,563538,1
FR_2,0.515625,0.500000,-0.015625,955,955,563538,1
FL_0,0.589844,0.500000,-0.089844,1034,955,563538,1
FL_1,2.964844,3.000000,0.035156,11982,955,563538,1
FL_2,0.480469,0.500000,0.019531,4971,955,563538,1
RR_0,-0.441406,-0.500000,-0.058594,2005,955,563539,1
RR_1,2.964844,2.926848,-0.037996,21044,955,563539,1
RR_2,0.367188,0.500000,0.132812,3049,955,563539,1
RL_0,0.394531,0.500000,0.105469,1999,955,563539,1
RL_1,2.074219,1.842982,-0.231237,18950,955,563539,1
RL_2,0.515625,0.500000,-0.015625,4004,955,563539,1
FR_0,-0.515625,-0.500000,0.015625,0,1030,564568,1
FR_1,2.792969,2.571272,-0.221696,0,1030,564568,1
FR_2,0.406250,0.500000,0.093750,955,1030,564576,1
FL_0,0.367188,0.500000,0.132812,1034,1030,564576,1
FL_1,3.015625,3.000000,-0.015625,17034,1030,564576,1
FL_2,0.628906,0.500000,-0.128906,4971,1030,564576,1
RR_0,-0.515625,-0.500000,0.015625,1985,1030,564576,1
RR_1,2.992188,2.926848,-0.065340,21044,1030,564576,1
RR_2,0.480469,0.500000,0.019531,1030,1030,564576,1
RL_0,0.441406,0.500000,0.058594,1999,1030,564577,1
RL_1,2.101562,1.842982,-0.258581,18950,1030,564577,1
RL_2,0.515625,0.500000,-0.015625,0,1030,564577,1
FR_0,-0.441406,-0.500000,-0.058594,0,965,565533,0
FR_1,2.816406,2.571272,-0.245134,0,965,565533,0
FR_2,0.441406,0.500000,0.058594,955,965,565533,0
FL_0,0.417969,0.500000,0.082031,1034,965,565534,0
FL_1,2.964844,1.515508,-1.449335,17034,965,565534,0
FL_2,0.480469,0.500000,0.019531,965,965,565534,0
RR_0,-0.441406,-0.500000,-0.058594,1985,965,565534,0
RR_1,2.992188,2.926848,-0.065340,21044,965,565534,0
RR_2,0.480469,0.500000,0.019531,0,965,565534,0
RL_0,0.515625,0.500000,-0.015625,4966,965,565534,0
RL_1,2.074219,1.842982,-0.231237,18950,965,565534,0
RL_2,0.554688,0.500000,-0.054688,0,965,565534,0
FR_0,-0.394531,-0.500000,-0.105469,0,1048,566582,1
FR_1,2.742188,2.571272,-0.170915,0,1048,566582,1
FR_2,0.851562,0.500000,-0.351562,955,1048,566583,1
FL_0,0.441406,0.500000,0.058594,1034,1048,566583,1
FL_1,2.992188,1.515508,-1.476679,17034,1048,566583,1
FL_2,0.441406,0.500000,0.058594,965,1048,566583,1
RR_0,-0.515625,-0.500000,0.015625,1048,1048,566583,1
RR_1,3.015625,2.926848,-0.088777,21044,1048,566583,1
RR_2,0.480469,0.500000,0.019531,0,1048,566583,1
RL_0,0.468750,0.500000,0.031250,4966,1048,566584,1
RL_1,1.925781,1.842982,-0.082799,18950,1048,566584,1
RL_2,0.332031,0.500000,0.167969,0,1048,566584,1
FR_0,-0.441406,-0.500000,-0.058594,0,951,567533,0
FR_1,2.644531,2.571272,-0.073259,0,951,567533,0
FR_2,0.480469,0.500000,0.019531,2964,951,567533,0
FL_0,0.441406,0.500000,0.058594,1034,951,567533,0
FL_1,3.089844,1.515508,-1.574335,17034,951,567533,0
FL_2,0.515625,0.500000,-0.015625,951,951,567533,0
RR_0,-0.394531,-0.500000,-0.105469,1048,951,567533,0
RR_1,2.964844,2.926848,-0.037996,21044,951,567533,0
RR_2,0.406250,0.500000,0.093750,0,951,567533,0
RL_0,0.515625,0.500000,-0.015625,951,951,567533,0
RL_1,2.050781,1.842982,-0.207799,18950,951,567534,0
RL_2,0.441406,0.500000,0.058594,0,951,567534,0
FR_0,-0.492188,-0.500000,-0.007812,3048,1048,568582,1
FR_1,2.621094,2.571272,-0.049821,0,1048,568582,1
FR_2,0.515625,0.500000,-0.015625,0,1048,568582,1
FL_0,0.515625,0.500000,-0.015625,7043,1048,568582,1
FL_1,3.015625,1.515508,-1.500117,17034,1048,568583,1
FL_2,0.480469,0.500000,0.019531,0,1048,568595,1
RR_0,-0.468750,-0.500000,-0.031250,1048,1048,568595,1
RR_1,2.992188,2.926848,-0.065340,21044,1048,568595,1
RR_2,0.589844,0.500000,-0.089844,0,1048,568595,1
RL_0,0.441406,0.500000,0.058594,951,1048,568596,1
RL_1,1.777344,1.842982,0.065638,18950,1048,568596,1
RL_2,0.441406,0.500000,0.058594,0,1048,568596,1
FR_0,-0.417969,-0.500000,-0.082031,3048,952,569533,0
FR_1,2.519531,2.571272,0.051741,0,952,569534,0
FR_2,0.480469,0.500000,0.019531,0,952,569534,0
FL_0,0.468750,0.500000,0.031250,7043,952,569534,0
FL_1,2.917969,1.515508,-1.402460,17034,952,569534,0
FL_2,0.515625,0.500000,-0.015625,0,952,569534,0
RR_0,-0.468750,-0.500000,-0.031250,1048,952,569534,0
RR_1,2.917969,2.926848,0.008879,13995,952,569534,0
RR_2,0.441406,0.500000,0.058594,0,952,569534,0
RL_0,0.468750,0.500000,0.031250,951,952,569534,0
RL_1,1.703125,1.842982,0.139857,18950,952,569534,0
RL_2,0.480469,0.500000,0.019531,4000,952,569534,0
FR_0,-0.417969,-0.500000,-0.082031,3048,1032,570566,0
FR_1,2.546875,2.571272,0.024397,9028,1032,570567,0
FR_2,0.554688,0.500000,-0.054688,0,1032,570567,0
FL_0,0.441406,0.500000,0.058594,7043,1032,570567,0
FL_1,2.992188,1.515508,-1.476679,17034,1032,570567,0
FL_2,0.406250,0.500000,0.093750,0,1032,570567,0
RR_0,-0.417969,-0.500000,-0.082031,1048,1032,570567,0
RR_1,2.992188,0.029777,-2.962411,13995,1032,570567,0
RR_2,0.332031,0.500000,0.167969,0,1032,570567,0
RL_0,0.394531,0.500000,0.105469,951,1032,570567,0
RL_1,1.777344,1.842982,0.065638,18950,1032,570567,0
RL_2,0.480469,0.500000,0.019531,0,1032,570567,0
FR_0,-0.441406,-0.500000,-0.058594,3048,970,571537,1
FR_1,2.593750,0.698555,-1.895195,9028,970,571537,1
FR_2,0.406250,0.500000,0.093750,0,970,571537,1
FL_0,0.566406,0.500000,-0.066406,7043,970,571538,1
FL_1,3.015625,1.515508,-1.500117,17034,970,571538,1
FL_2,0.406250,0.500000,0.093750,0,970,571538,1
RR_0,-0.441406,-0.500000,-0.058594,1048,970,571538,1
RR_1,2.843750,0.029777,-2.813973,13995,970,571538,1
RR_2,0.515625,0.500000,-0.015625,4004,970,571538,1
RL_0,0.394531,0.500000,0.105469,951,970,571538,1
RL_1,1.828125,1.842982,0.014857,10969,970,571538,1
RL_2,0.515625,0.500000,-0.015625,0,970,571539,1
FR_0,-0.441406,-0.500000,-0.058594,3048,1048,572586,0
FR_1,2.644531,0.698555,-1.945976,9028,1048,572586,0
FR_2,0.367188,0.500000,0.132812,0,1048,572586,0
FL_0,0.515625,0.500000,-0.015625,3051,1048,572586,0
FL_1,2.941406,1.515508,-1.425898,17034,1048,572586,0
FL_2,0.441406,0.500000,0.058594,0,1048,572586,0
RR_0,-0.542969,-0.500000,0.042969,1048,1048,572586,0
RR_1,2.890625,0.029777,-2.860848,13995,1048,572586,0
